"@lat"	"@lon"	"name"	"type"
"45.6027605"	"6.2489130"	"Ecomusée de la combe de Savoie"	"museum"
"47.2054325"	"-1.5635980"	"La Plateforme Intermédia"	"attraction"
"46.8883807"	"4.6428035"	"Lavoir"	"attraction"
"44.2635215"	"6.2684880"	"Lavoir"	"attraction"
"44.4571795"	"-0.3729940"	"Musée municipal de Villandraut"	"museum"
"47.1329630"	"-0.1546365"	"Château de Montreuil-Bellay"	"castle"
"47.1329630"	"-0.1546365"	"Château de Montreuil-Bellay"	"attraction"
"49.1337930"	"2.5680114"	"Les Chaises volantes"	"attraction"
"49.0785077"	"2.2265257"	"Ancienne Abbaye du Val"	"castle"
"49.0785077"	"2.2265257"	"Ancienne Abbaye du Val"	"attraction"
"45.8502190"	"3.5491555"	"Centre d'Art Contemporain du Creux de l'Enfer"	"museum"
"45.8502311"	"3.5494800"	"Maison de l'Aventure Industrielle"	"museum"
"45.8524325"	"3.5480405"	"Musée de la Coutellerie (bat.2)"	"museum"
"48.4421034"	"5.6745309"	"Maison natale de Jeanne d'Arc"	"attraction"
"46.1635085"	"2.8344720"	"Maison de la Mine et du Tourisme"	"museum"
"48.7000784"	"4.5886872"	"Lavoir"	"attraction"
"47.5818323"	"3.1553359"	"La Grange d'Accueil"	"museum"
"45.0363466"	"4.6806854"	"Maison du Bailli"	"attraction"
"43.4516110"	"4.4277610"	"Église Notre-Dame-de-la-Mer"	"attraction"
"48.8846841"	"2.3432187"	"Carrousel de Montmartre"	"attraction"
"46.4012345"	"6.5916078"	"Palais Lumière"	"museum"
"45.5503800"	"5.9882435"	"Thermes de Challes-les-Eaux"	"attraction"
"45.5485015"	"5.9822480"	"Lavoir"	"attraction"
"48.7002376"	"-3.9980718"	"lavoir"	"viewpoint"
"48.7102011"	"6.1393729"	"Zénith de Nancy"	"attraction"
"47.6829427"	"7.3876189"	"Le Musée Paysan"	"museum"
"48.9995965"	"7.0310420"	"Musée du patrimoine du Pays d'Albe et de la Ligne Maginot Aquatique"	"museum"
"45.2563300"	"6.4051610"	"Musée des ardoisières"	"castle"
"45.2563300"	"6.4051610"	"Musée des ardoisières"	"museum"
"43.5973772"	"1.4419868"	"Hôtel de la Mamye"	"attraction"
"42.4243237"	"2.7222564"	"Ancien puit à glace"	"attraction"
"46.5723947"	"5.0932081"	"Moulin de Montjay"	"museum"
"43.6036047"	"1.4463358"	"Hôtel Caulet-Resseguier"	"attraction"
"46.8881872"	"-0.9272431"	"Le Bal des Oiseaux Fantômes"	"attraction"
"46.8912175"	"-0.9309325"	"Le Secret de la Lance"	"attraction"
"46.8866914"	"-0.9296726"	"Les Vikings"	"attraction"
"46.8898464"	"-0.9291754"	"Les Orgues de Feu - Les Grandes Eaux"	"attraction"
"46.8873175"	"-0.9272881"	"Village La Cité Médiévale"	"attraction"
"46.8913646"	"-0.9327509"	"Village Le Bourg 1900"	"attraction"
"41.9946699"	"9.4427171"	"Marina Corsa"	"attraction"
"48.7156106"	"2.3719062"	"Musée Delta"	"museum"
"50.7491610"	"2.2542955"	"Musée de l'Hôtel Sandelin"	"museum"
"49.1982988"	"-2.2342482"	"La Rocco Tower"	"fort"
"49.1982988"	"-2.2342482"	"La Rocco Tower"	"attraction"
"49.0389550"	"7.9448030"	"Musée Westercamp (fermée attendant rénovation)"	"museum"
"48.5620791"	"5.6719023"	"Ancienne gare"	"attraction"
"48.5806220"	"5.6737611"	"Ancien garde barrière"	"attraction"
"48.5945684"	"5.5493438"	"Fontaine"	"attraction"
"48.5378680"	"5.6725419"	"ancienne gare de Maxey"	"attraction"
"47.5041433"	"-0.8035764"	"Musée du Granit"	"museum"
"48.8194218"	"-0.8684375"	"Cascades de Roullours"	"attraction"
"47.6994695"	"-2.3386340"	"Naia Museum"	"museum"
"42.8918718"	"1.3495195"	"Le vieux Moulin"	"museum"
"43.6402526"	"7.0089615"	"Musée du patrimoine Le vieux Valbonne"	"museum"
"48.6135032"	"5.6844524"	"Moulin de la Roche"	"attraction"
"48.6031962"	"5.6681430"	"Ancienne Brasserie de Vaucouleurs"	"attraction"
"48.5980169"	"5.6658564"	"Fonderie de Vaucouleurs"	"attraction"
"43.2732305"	"-0.3452475"	"Musée de la Confiture,  Féerie gourmande "	"museum"
"48.6060748"	"5.6668636"	"Ancienne gare de Vaucouleurs"	"attraction"
"47.6856501"	"-3.1875685"	"Nichtarguér"	"attraction"
"49.1632183"	"1.8391132"	"Lavoir"	"attraction"
"49.2157116"	"-2.0846987"	"Eric Young Orchid Foundation"	"attraction"
"49.2229058"	"-2.1888389"	"aMaizin Adventure Park"	"attraction"
"49.2246039"	"-2.1067031"	"Pallot Steam and Motor Museum"	"attraction"
"47.7206220"	"-2.4676340"	"Moulin de Larre"	"attraction"
"48.0584600"	"-4.7013341"	"Musée des Moulins"	"museum"
"48.6966203"	"4.5905683"	"Lavoir"	"attraction"
"47.5483200"	"-2.9161595"	"La Criée"	"museum"
"44.2358546"	"5.1902802"	"Lavoir"	"attraction"
"45.4508959"	"4.3854336"	"Tour observatoire"	"viewpoint"
"48.5903995"	"-0.3591375"	"Musée du Jouet"	"museum"
"45.1801839"	"5.7482890"	"Grand Châtelet"	"attraction"
"43.3271566"	"5.7650080"	"Chapelle du Saint-Pilon"	"attraction"
"44.0957027"	"3.9572418"	"Musée du Désert"	"museum"
"44.8910500"	"-0.1558990"	"Musée souterrain de la poterie"	"museum"
"48.7698872"	"1.8539080"	"Maison Louis Carré - Alvar Aalto"	"attraction"
"48.7705183"	"1.8517783"	"Maison de Jean Monnet"	"attraction"
"49.6585170"	"3.3157560"	"Musée de la Résistance et de la Déportation"	"museum"
"44.3779414"	"4.6992659"	"Le Moulin"	"attraction"
"48.7070692"	"2.9043673"	"Breguet 763"	"aircraft"
"48.7070692"	"2.9043673"	"Breguet 763"	"attraction"
"47.6958887"	"-2.9982968"	"Pont Roman"	"attraction"
"44.6638368"	"-0.3521728"	"L'Échoppe du Marchand"	"museum"
"46.5731040"	"5.2454995"	"Espace D'Artagnan"	"museum"
"47.2155744"	"0.0623250"	"Château de Montsoreau"	"castle"
"47.2155744"	"0.0623250"	"Château de Montsoreau"	"attraction"
"48.5459272"	"4.7048625"	"Église Notre-Dame"	"attraction"
"46.4681435"	"-1.7295257"	"Abbaye de Saint-Jean d'Orbestier"	"museum"
"44.5551941"	"4.5992637"	"Château d'Alba-la-Romaine"	"castle"
"44.5551941"	"4.5992637"	"Château d'Alba-la-Romaine"	"attraction"
"44.4239045"	"-0.4925825"	"Chalet François Mauriac"	"attraction"
"46.8302356"	"-1.0589219"	"Abbaye de la Grainetière"	"museum"
"46.0171920"	"5.9215640"	"Musée de la Vache et des Alpages"	"museum"
"48.7111353"	"2.1941170"	"La Troche"	"attraction"
"44.8123882"	"-0.0346385"	"Lavoir"	"attraction"
"45.7118963"	"6.2765464"	"Luge sur rails"	"attraction"
"43.5958894"	"-1.4546872"	"Les Arènes"	"attraction"
"44.3306444"	"-0.5880871"	"La porte des Anglais"	"city_gate"
"44.3306444"	"-0.5880871"	"La porte des Anglais"	"attraction"
"50.9860655"	"2.1234740"	"Musée du Dessin et de l'Estampe originale"	"museum"
"45.9543718"	"4.0769414"	"Retro Machines"	"museum"
"47.2688210"	"1.3759275"	"Maison de Carmen"	"building"
"47.2688210"	"1.3759275"	"Maison de Carmen"	"attraction"
"43.4739110"	"2.7132765"	"Musée Français de la Spéléologie"	"museum"
"49.3338785"	"6.1767584"	"Fort d'Illange"	"fort"
"49.3338785"	"6.1767584"	"Fort d'Illange"	"attraction"
"48.0777128"	"-1.6663530"	"Écomusée du Pays de Rennes"	"museum"
"44.1752350"	"0.6977675"	"Villascopia"	"museum"
"46.4978299"	"-1.7854217"	"Muséum du Coquillage"	"museum"
"49.2248830"	"-2.1069327"	"Pallot Steam and Motor Museum"	"museum"
"47.4651755"	"3.7452105"	"La Maison du Visiteur"	"museum"
"43.2710720"	"6.6370535"	"Musée de l'Annonciade"	"museum"
"43.2696375"	"6.6355385"	"Musée de la gendarmerie et du cinéma"	"museum"
"49.2439030"	"-1.5651600"	"La Ferme musicale"	"museum"
"47.7582640"	"6.7401985"	"Musée de la Fête Foraine"	"museum"
"44.9606089"	"5.7427618"	"La Mine Image"	"museum"
"43.9585603"	"6.7340888"	"Pont de la Reine Jeanne"	"bridge"
"43.9585603"	"6.7340888"	"Pont de la Reine Jeanne"	"attraction"
"44.1958991"	"0.3148087"	"Musée du Verre"	"museum"
"47.4474950"	"0.3590905"	"Ancienne Hôtellerie Saint-Louis"	"building"
"47.4474950"	"0.3590905"	"Ancienne Hôtellerie Saint-Louis"	"attraction"
"47.2808055"	"0.2280420"	"Église Saint-Martin"	"attraction"
"43.8792959"	"0.3924098"	"Ancien moulin à eaun"	"attraction"
"44.3047930"	"3.9874154"	"Viaduc"	"attraction"
"47.0812297"	"6.0541812"	"Musée du Tacot"	"museum"
"45.5475346"	"-0.1332907"	"Les jardins du Chaigne"	"attraction"
"48.7384315"	"1.3634625"	"Domaine de la chapelle royale Saint-Louis"	"attraction"
"46.0844820"	"4.4279140"	"Musée Jean-Claude Colin"	"museum"
"48.8639779"	"2.3058260"	"Bateaux-Mouches"	"attraction"
"48.6691231"	"-3.9592894"	"Croix Ar Var Vor"	"wayside_cross"
"48.6691231"	"-3.9592894"	"Croix Ar Var Vor"	"viewpoint"
"46.5708479"	"0.3847426"	"Cirque"	"attraction"
"43.4224461"	"6.7296083"	"Circuit de Karting"	"attraction"
"42.6040701"	"2.9548358"	"Maternité Suisse d'Elne"	"museum"
"43.6594609"	"2.3649176"	"Musée Jean Cros"	"museum"
"45.4516165"	"5.8821675"	"Musée de l'Ours des Cavernes"	"museum"
"48.4730029"	"-4.2057732"	"Château de La Roche-Maurice"	"castle"
"48.4730029"	"-4.2057732"	"Château de La Roche-Maurice"	"viewpoint"
"50.4440865"	"2.5042904"	"Model Air Club d'Artois"	"attraction"
"49.0261739"	"0.7231030"	"Musée du Cidre"	"museum"
"44.3520335"	"1.6906660"	"Phosphatières du cloup d'Aural"	"museum"
"47.1258465"	"6.5586755"	"Ferme-musée du Montagnon"	"museum"
"48.0726631"	"6.7525895"	"Arboretum"	"attraction"
"44.3761930"	"1.9236443"	"Tour de Martiel"	"attraction"
"43.0943911"	"5.9109529"	"Fort de Balaguier"	"museum"
"47.9738845"	"6.1983280"	"Tour des Lombards"	"monument"
"47.9738845"	"6.1983280"	"Tour des Lombards"	"attraction"
"47.1682181"	"0.2387273"	"Fort Saint-Georges"	"fort"
"47.1682181"	"0.2387273"	"Fort Saint-Georges"	"attraction"
"49.5494525"	"4.9320088"	"AMX13 tank"	"tank"
"49.5494525"	"4.9320088"	"AMX13 tank"	"attraction"
"44.4666343"	"3.3437852"	"La Tour"	"monument"
"44.4666343"	"3.3437852"	"La Tour"	"attraction"
"45.7533775"	"4.8313402"	"Musée des Tissus et des Arts décoratifs"	"museum"
"48.7442636"	"2.0165810"	"Port-Royal des Champs"	"ruins"
"48.7442636"	"2.0165810"	"Port-Royal des Champs"	"attraction"
"42.8151115"	"2.7499940"	"Centre Européen de la Préhistoire"	"museum"
"47.2074973"	"0.1425967"	"Domaine Wilfrid Rousse"	"attraction"
"47.2047728"	"0.1461209"	"Domaine Jean-Maurice Raffault"	"attraction"
"47.1616390"	"4.9554065"	"Ancien vendangeoir"	"attraction"
"47.1616470"	"4.9551020"	"Ancien vendangeoir"	"attraction"
"44.2404327"	"4.5549922"	"Chartreuse de Valbonne"	"monastery"
"44.2404327"	"4.5549922"	"Chartreuse de Valbonne"	"attraction"
"43.6364261"	"2.3188436"	"Pavillon Adelaïde"	"attraction"
"50.4737595"	"2.9962316"	"Ambulants Postaux Ferroviaires"	"museum"
"50.4738825"	"2.9970791"	"Mine-image de la fosse n° 2 de Oignies"	"museum"
"48.1528606"	"-3.8066527"	"Château de Trévarez"	"castle"
"48.1528606"	"-3.8066527"	"Château de Trévarez"	"attraction"
"45.5381798"	"5.1564575"	"La Grange Chevrotière"	"museum"
"46.8116646"	"4.4122687"	"Mississipi"	"attraction"
"47.2076583"	"0.1275195"	"Domaine Olga Raffault"	"attraction"
"43.1238539"	"6.1275323"	"Jardin Cubiste"	"attraction"
"47.9068901"	"6.4022025"	"Écomusée du Pays de la Cerise"	"museum"
"50.6877344"	"3.0528676"	"Ancienne malterie de la distillerie Claeyssens"	"museum"
"46.7687010"	"6.2760820"	"Maison de la réserve du lac de Remoray"	"museum"
"47.2321395"	"0.1419791"	"Domaine des Galuches"	"attraction"
"44.7300160"	"0.6068268"	"Halle aux grains"	"attraction"
"44.7295955"	"0.6053823"	"Maison des remparts"	"attraction"
"44.7306395"	"0.6064134"	"Maison des dîmes"	"attraction"
"44.7307190"	"0.6070102"	"Château des évêques de Sarlat"	"castle"
"44.7307190"	"0.6070102"	"Château des évêques de Sarlat"	"attraction"
"43.0940565"	"5.9010330"	"Villa Michel Pacha musée d'art contemporain"	"museum"
"44.7288489"	"0.6054050"	"Halle"	"attraction"
"41.6388307"	"8.8072667"	"Tour de Campomoro"	"viewpoint"
"48.6132740"	"-3.2438906"	"Les attelages du fot"	"attraction"
"49.3478146"	"-0.8564257"	"Overlord Museum"	"museum"
"43.9526215"	"6.8139060"	"Citadelle d'Entrevaux"	"castle"
"43.9526215"	"6.8139060"	"Citadelle d'Entrevaux"	"attraction"
"43.9524505"	"6.8135475"	"Citadelle d'Entrevaux"	"castle"
"43.9524505"	"6.8135475"	"Citadelle d'Entrevaux"	"attraction"
"43.9524845"	"6.8135285"	"Citadelle d'Entrevaux"	"castle"
"43.9524845"	"6.8135285"	"Citadelle d'Entrevaux"	"attraction"
"43.9522695"	"6.8137095"	"Citadelle d'Entrevaux"	"castle"
"43.9522695"	"6.8137095"	"Citadelle d'Entrevaux"	"attraction"
"43.9527115"	"6.8138130"	"Citadelle d'Entrevaux"	"castle"
"43.9527115"	"6.8138130"	"Citadelle d'Entrevaux"	"attraction"
"43.9522620"	"6.8135250"	"Citadelle d'Entrevaux"	"castle"
"43.9522620"	"6.8135250"	"Citadelle d'Entrevaux"	"attraction"
"49.1152613"	"6.1696355"	"Couvent Saint-Pierre-aux-Nonnains"	"attraction"
"48.4088895"	"6.2802815"	"Maison natale de Claude Gellée"	"attraction"
"48.0098510"	"-4.2152660"	"Château du Marc'hallac'h"	"castle"
"48.0098510"	"-4.2152660"	"Château du Marc'hallac'h"	"attraction"
"48.0166095"	"-4.2096160"	"Église Saint-Gilles"	"attraction"
"43.1148145"	"6.0038435"	"musée Jean Aicard-Paulin Bertrand"	"museum"
"48.5658660"	"2.7141442"	"Château de Vaux-le-Vicomte"	"castle"
"48.5658660"	"2.7141442"	"Château de Vaux-le-Vicomte"	"attraction"
"46.3330930"	"6.3803815"	"Musée départemental des Sapeurs-Pompiers"	"museum"
"49.2919758"	"-0.0986700"	"Maison Bleue de Da Costa"	"building"
"49.2919758"	"-0.0986700"	"Maison Bleue de Da Costa"	"attraction"
"44.0540830"	"3.9871940"	"Tour de l'Horloge"	"yes"
"44.0540830"	"3.9871940"	"Tour de l'Horloge"	"attraction"
"44.0550520"	"3.9894255"	"Musée de la Musique"	"museum"
"48.9214827"	"-1.2644757"	"Abbaye de Hambye"	"monastery"
"48.9214827"	"-1.2644757"	"Abbaye de Hambye"	"museum"
"44.4649116"	"1.6708521"	"Musée Rignault"	"museum"
"50.7618548"	"2.1351693"	"Moulin d'Achille"	"attraction"
"45.4150425"	"2.3334450"	"Ancienne Gare de Liginiac"	"attraction"
"50.2953452"	"2.7626471"	"Nemetacum"	"archaeological_site"
"50.2953452"	"2.7626471"	"Nemetacum"	"attraction"
"42.8846335"	"-0.0259081"	"Musée du moulin"	"museum"
"43.9822265"	"4.2343550"	"Cave coopérative - Celliers des 3 Tours"	"attraction"
"49.4280095"	"2.9060702"	"Clairière de l'Armistice"	"monument"
"49.4280095"	"2.9060702"	"Clairière de l'Armistice"	"attraction"
"47.7949429"	"2.2032339"	"Musée de l'artisanat"	"museum"
"48.8529375"	"2.3498715"	"Cathédrale Notre-Dame"	"church"
"48.8529375"	"2.3498715"	"Cathédrale Notre-Dame"	"attraction"
"48.3484865"	"-3.9964947"	"Église Saint-Pierre"	"attraction"
"49.7417439"	"3.7714201"	"Musée des Temps Barbares"	"museum"
"42.4851028"	"1.9469525"	"Bains Romains de Dorres (bains chauds)"	"attraction"
"48.7226509"	"7.3363402"	"Tour Chappe"	"tower"
"48.7226509"	"7.3363402"	"Tour Chappe"	"attraction"
"48.7227101"	"7.3363729"	"musee chappe"	"museum"
"47.4692895"	"6.9060600"	"La Damassine"	"museum"
"43.3989084"	"3.4162935"	"Pont Vieux"	"attraction"
"48.8566862"	"7.3163163"	"Musée du Sceau"	"museum"
"48.5738686"	"2.1008123"	"Vieux Moulin"	"attraction"
"43.7224363"	"4.7859764"	"Tombe de Charloun Rieu"	"attraction"
"48.8161260"	"7.5328665"	"Royal Palace"	"attraction"
"46.1195520"	"1.6276615"	"Scénovision"	"attraction"
"43.6571068"	"1.3594186"	"Ailes Anciennes Toulouse"	"museum"
"47.3407616"	"0.8939684"	"Château de Nitray"	"castle"
"47.3407616"	"0.8939684"	"Château de Nitray"	"attraction"
"48.0022269"	"6.9075141"	"Bol d'Air (Parc des Aventuriers)"	"attraction"
"48.8767673"	"7.4172901"	"Lavoir"	"attraction"
"43.6248694"	"3.1165038"	"Pont du Diable"	"attraction"
"43.8442769"	"3.7009213"	"Pont de Saint-Etienne d'Issensac"	"yes"
"43.8442769"	"3.7009213"	"Pont de Saint-Etienne d'Issensac"	"attraction"
"46.0409270"	"0.0382971"	"Villa Gallo-Romaine d'Embourie"	"archaeological_site"
"46.0409270"	"0.0382971"	"Villa Gallo-Romaine d'Embourie"	"attraction"
"44.8583913"	"0.0636426"	"Villa Gallo-Romaine de Montcaret"	"archaeological_site"
"44.8583913"	"0.0636426"	"Villa Gallo-Romaine de Montcaret"	"attraction"
"47.2855575"	"0.7138055"	"Forteresse du Faucon Noir"	"castle"
"47.2855575"	"0.7138055"	"Forteresse du Faucon Noir"	"attraction"
"47.2972146"	"0.2428364"	"Domaine de la Chevalerie"	"attraction"
"47.0602484"	"4.8190608"	"Musée de l'Avion de Chasse"	"museum"
"49.9765788"	"4.1745535"	"Rien à déclarer"	"museum"
"44.0426338"	"-0.5407132"	"Haut Fourneau"	"ruins"
"44.0426338"	"-0.5407132"	"Haut Fourneau"	"attraction"
"45.8139375"	"5.7228305"	"Musée des Outils de la Pierre"	"museum"
"43.3676314"	"-1.4225962"	"Arnaga"	"museum"
"45.9617810"	"5.6618035"	"Lavoir"	"attraction"
"45.6156025"	"5.6998810"	"Museo Galletti"	"museum"
"42.8367874"	"2.6214039"	"Château de Quéribus"	"castle"
"42.8367874"	"2.6214039"	"Château de Quéribus"	"attraction"
"44.0771889"	"3.3875744"	"Pont de Trèves (vieux)"	"attraction"
"46.8119497"	"4.4116980"	"Alpine Coaster"	"attraction"
"46.8127968"	"4.4105052"	"Alpine Coaster"	"attraction"
"46.8120430"	"4.4101241"	"Boomerang"	"attraction"
"46.8117758"	"4.4125816"	"Caroussel"	"attraction"
"46.8116802"	"4.4106641"	"Déval' Train"	"attraction"
"46.8118765"	"4.4121666"	"Grand Galop"	"attraction"
"46.8122171"	"4.4106171"	"Luge d'Été"	"attraction"
"43.5491128"	"3.9116708"	"Réserve Naturelle du Méjean"	"attraction"
"50.5557927"	"3.0533539"	"Fort de Seclin"	"castle"
"50.5557927"	"3.0533539"	"Fort de Seclin"	"attraction"
"49.1997854"	"-2.2026874"	"Creepy Valley Adventure Centre"	"attraction"
"46.3323514"	"4.2036985"	"Jardin du Château de Chaumont"	"attraction"
"46.2806960"	"6.7117080"	"Maison du Val d'Abondance"	"museum"
"43.1098619"	"6.1362629"	"petit-train"	"attraction"
"47.8503998"	"1.9364019"	"Le Petit Train"	"attraction"
"48.5829351"	"7.7476959"	"Grande Île"	"attraction"
"48.8787517"	"7.4140540"	"Lavoir de Sparsbach"	"attraction"
"43.3649008"	"-1.0191862"	"Château de Camou"	"castle"
"43.3649008"	"-1.0191862"	"Château de Camou"	"attraction"
"43.4716185"	"-0.9252360"	"Musée du Sel et des Arts et Traditions"	"museum"
"46.1608777"	"6.6727822"	"Musée de la musique mécanique"	"museum"
"43.9739861"	"3.2528593"	"Canalette"	"attraction"
"43.9741650"	"3.2515577"	"Canalette"	"attraction"
"46.0848185"	"4.7553675"	"Tour des Minimes"	"building"
"46.0848185"	"4.7553675"	"Tour des Minimes"	"attraction"
"47.8851030"	"6.9963500"	"Ecomusée Textile"	"museum"
"43.3068390"	"6.6409365"	"Musée La Tour Carrée"	"museum"
"48.5835598"	"-2.7813076"	"pointe de Pordic, vestiges corps de garde, table d'orientation"	"viewpoint"
"42.6620552"	"2.5006978"	"Prieuré de Marcevol"	"attraction"
"49.0661291"	"1.6987665"	"Maison de Claude Monet"	"attraction"
"49.5831030"	"0.6644880"	"C.H.E.N.E. - Musée de la Nature"	"museum"
"48.8028001"	"2.1230850"	"Cour des Senteurs"	"attraction"
"45.0630809"	"1.4669509"	"Four banal"	"attraction"
"44.1361333"	"4.8078727"	"Musée Municipal"	"museum"
"44.7976151"	"5.9062778"	"Maison du patrimoine de Pellafol"	"museum"
"49.3670585"	"-0.8821405"	"Musée Mémorial d'Omaha 6.6.1944"	"museum"
"45.8808449"	"2.1738171"	"Chapelle Blanche"	"attraction"
"45.7766013"	"4.8538033"	"Le Petit Carrousel"	"attraction"
"48.1108657"	"5.1204973"	"Viaduc de Chaumont"	"bridge"
"48.1108657"	"5.1204973"	"Viaduc de Chaumont"	"attraction"
"44.0706542"	"0.9000131"	"Musée de la Faiance"	"museum"
"46.8282045"	"-2.0451423"	"La Ferme des Pommettes"	"attraction"
"43.6196788"	"4.1117175"	"Manade Lafon"	"attraction"
"48.5616876"	"-3.1469784"	"Ancienne Prison"	"attraction"
"49.1617809"	"1.3315681"	"Lavoir, salle d'exposition"	"attraction"
"49.3106964"	"3.6473039"	"Mémorial à la 4e division US"	"memorial"
"49.3106964"	"3.6473039"	"Mémorial à la 4e division US"	"attraction"
"49.3665202"	"3.9639960"	"Cimetière militaire allemand de Loivre"	"tomb"
"49.3665202"	"3.9639960"	"Cimetière militaire allemand de Loivre"	"attraction"
"49.3038960"	"3.9664536"	"Abbaye du Mont Dor"	"attraction"
"49.3271560"	"3.9467908"	"Lavoir municipal"	"attraction"
"49.2394183"	"4.0599401"	"Monument au premier vol intercités par HenriFarman, Bouy-Reims"	"attraction"
"49.0801869"	"3.9403124"	"Enceinte de l'abbaye Saint-Pierre d'Hautvillers"	"monastery"
"49.0801869"	"3.9403124"	"Enceinte de l'abbaye Saint-Pierre d'Hautvillers"	"attraction"
"49.2539861"	"4.1558171"	"monument aux morts"	"attraction"
"49.2305957"	"4.0151940"	"monument aux morts"	"attraction"
"49.3170013"	"3.9609216"	"carré militaire 1e Guerre mondiale"	"attraction"
"49.2194109"	"3.9600899"	"monument aux morts"	"attraction"
"49.2542991"	"3.8616875"	"monument aux morts"	"attraction"
"49.2559089"	"4.5525775"	"Monuments aux soldats de 14-18"	"attraction"
"48.8869581"	"5.5512420"	"Ancien couvent des Minimes"	"attraction"
"47.9716479"	"-1.8967115"	"La Maison des Énergies"	"museum"
"49.3703143"	"3.8951224"	"Monument Jeahanne d'Arc"	"attraction"
"49.3701851"	"3.9064873"	"Monument Rousseau 69e DI 1914"	"attraction"
"49.4319591"	"4.0341031"	"Musée Driant"	"museum"
"48.7469858"	"4.8433318"	"Monument de la bataille de la Marne 2e Corps d'armée 5e brid d'inf"	"attraction"
"48.9596315"	"4.3583591"	"mémorial 1870"	"attraction"
"49.0584135"	"1.9484845"	"Musée de la Moisson"	"museum"
"47.0358615"	"6.1238870"	"La Ferme de Flagey"	"museum"
"44.1880683"	"4.8412488"	"Naturoptère"	"attraction"
"49.0430404"	"3.9596719"	"statue dom Perignon"	"attraction"
"49.0426688"	"3.9692343"	"tour de Castellane"	"attraction"
"49.2430364"	"4.0429063"	"statue baptème de Clovis"	"attraction"
"47.3958336"	"0.6940492"	"Cloître Saint-Gatien dit de la Psalette"	"monastery"
"47.3958336"	"0.6940492"	"Cloître Saint-Gatien dit de la Psalette"	"museum"
"48.8737782"	"2.2950354"	"Arc de Triomphe"	"monument"
"48.8737782"	"2.2950354"	"Arc de Triomphe"	"attraction"
"48.8252947"	"7.4816526"	"Place du Marché aux Grains"	"attraction"
"46.0039042"	"6.9231419"	"Chalet de la Réserve Naturelle des Aiguilles Rouges"	"museum"
"45.3833322"	"4.2878811"	"Stade de Firminy-Vert"	"attraction"
"49.3999687"	"-1.5356096"	"Lait Douceur"	"attraction"
"44.7651326"	"-0.6198388"	"Musée Georges de Sonneville"	"museum"
"48.8531661"	"2.3691386"	"Colonne de Juillet"	"monument"
"48.8531661"	"2.3691386"	"Colonne de Juillet"	"attraction"
"48.6315640"	"6.1087415"	"Mine Musée du Val de Fer"	"museum"
"50.8389980"	"2.3550890"	"Musée Guillaume de Rubrouck"	"museum"
"47.9791964"	"3.6920300"	"Observatoire"	"viewpoint"
"46.8888387"	"3.4638155"	"Musée De La Mine"	"museum"
"44.7290138"	"0.6069920"	"Maison de la saucisse"	"attraction"
"42.9106550"	"-0.5734255"	"Hôpital Jacquaire de Borce"	"monument"
"42.9106550"	"-0.5734255"	"Hôpital Jacquaire de Borce"	"museum"
"44.6913999"	"0.7335661"	"Maison à Empilage"	"attraction"
"49.6101937"	"2.2972988"	"Musée Archéologique de l'Oise (M.A.O.)"	"museum"
"49.2649040"	"-0.3097603"	"Memorial du suffolk regiment - R605"	"bunker"
"49.2649040"	"-0.3097603"	"Memorial du suffolk regiment - R605"	"museum"
"49.2657545"	"-0.3096568"	"R608 - PC Krug"	"bunker"
"49.2657545"	"-0.3096568"	"R608 - PC Krug"	"museum"
"45.8541464"	"4.7992097"	"Maison d'Ampère"	"museum"
"43.1193214"	"-0.0479709"	"Bergerie Sainte-Bernadette"	"attraction"
"48.5633635"	"6.9638845"	"Musée du textile"	"museum"
"45.1903952"	"5.7266415"	"Manège"	"attraction"
"50.7058435"	"2.2415435"	"La Coupole"	"museum"
"48.7593105"	"6.9999375"	"Église Saint-Séverin"	"yes"
"48.7593105"	"6.9999375"	"Église Saint-Séverin"	"attraction"
"48.7568705"	"7.0179030"	"Chapelle Saint-Ulrich"	"yes"
"48.7568705"	"7.0179030"	"Chapelle Saint-Ulrich"	"attraction"
"49.4577473"	"5.8437694"	"Ouvrage du Bois-du-Four"	"yes"
"49.4577473"	"5.8437694"	"Ouvrage du Bois-du-Four"	"museum"
"45.8847873"	"6.3151319"	"Aravis Parc d'Aventures (parcours acrobatique en forêt)"	"attraction"
"50.5706473"	"2.1559020"	"Dennlys parc"	"attraction"
"44.4827380"	"-1.0752045"	"Musée Archéologique de Sanguinet"	"museum"
"47.2447277"	"1.3461185"	"Éléphants"	"attraction"
"47.2444165"	"1.3476377"	"Panthères des Neiges"	"attraction"
"47.2457173"	"1.3487506"	"Serre australienne (Koalas, Kangourous, Récifs Coraliens)"	"attraction"
"47.2441605"	"1.3481377"	"Takin"	"attraction"
"47.2453731"	"1.3462910"	"Okapis"	"attraction"
"47.2450809"	"1.3483204"	"Pandas Roux"	"attraction"
"47.2488008"	"1.3507590"	"Savane Africaine"	"attraction"
"47.2454062"	"1.3481685"	"Langur de Java"	"attraction"
"47.2473168"	"1.3519445"	"Flamant rose"	"attraction"
"47.2490381"	"1.3506098"	"Suricates"	"attraction"
"47.2493280"	"1.3521240"	"Tortues géantes"	"attraction"
"46.7146805"	"5.5363325"	"Lavoir"	"attraction"
"47.2463733"	"1.3485684"	"Chimpanzé"	"attraction"
"47.2469809"	"1.3478243"	"Coati"	"attraction"
